id_processo,id_cliente,id_fornecedor,incoterm,modal,data_embarque,data_chegada_prevista,data_chegada_real,status,taxa_cambio_usd_brl,lead_time_previsto_dias,lead_time_real_dias,desvio_lead_time_dias,flag_atraso,flag_atraso_grave,ano_embarque,mes_embarque,trimestre,ano_mes,custo_total_brl,custo_armazenagem_brl,custo_demurrage_brl,custo_despachante_brl,custo_frete_internacional_brl,custo_icms_brl,custo_imposto_importação_brl,custo_seguro_brl,valor_total_usd,valor_total_brl,custo_sobre_valor,flag_cambio_alto,peso_total_kg,custo_por_kg_brl,nome_cliente,segmento,estado,nome_fornecedor,pais,lead_time_medio_dias,confiabilidade
596,78,68,CIF,Marítimo,2023-05-17,2023-06-12,2023-06-10,Entregue,5.1653,26,24,-2,0,0,2023,5,2,2023-05,84398.38,3951.82,0.0,3696.91,9297.53,42483.39,22040.34,2928.39,48012.85,248000.774105,0.3403,0,4837.9619999999995,17.45,Porto Pacífico Tecnologia e Comércio Ltda,Varejo,AM,Mann+Hummel Group,México,43,Média
597,117,52,CIF,Aéreo,2024-01-11,2024-01-25,2024-01-25,Entregue,5.4191,14,14,0,0,0,2024,1,1,2024-01,168831.72,2851.03,0.0,2106.55,38986.63,57910.14,62275.57,4701.8,75708.13,410269.927283,0.4115,0,91.08,1853.66,Beta Uni Indústria e Comércio Ltda,Eletrônico,MG,Schneider Electric France,Alemanha,31,Alta
600,2,49,FOB,Marítimo,2024-05-09,2024-06-25,2024-06-23,Entregue,5.3883,47,45,-2,0,0,2024,5,2,2024-05,1464410.37,1542.69,0.0,2577.0,253915.38,592524.64,593956.47,19894.19,682563.5,3677856.90705,0.3982,0,8007.3189999999995,182.88,Brasil Corp Importações S.A.,Varejo,SP,Emerson Electric Supply,China,72,Baixa
601,77,4,CIF,Aéreo,2023-01-11,2023-01-17,2023-01-15,Entregue,5.0929,6,4,-2,0,0,2023,1,1,2023-01,1839062.6300000001,2658.31,0.0,4714.18,486250.36,538285.23,756637.9,50516.65,880113.73,4482331.215517,0.4103,0,15965.247000000001,115.19,Atlas Federal Logística e Comércio Eireli,Industrial,DF,Guangzhou Industrial Corp,Índia,29,Alta
602,7,95,EXW,Aéreo,2023-09-09,2023-09-18,2023-09-18,Desembaraçado,5.4209,9,9,0,0,0,2023,9,3,2023-09,1060910.54,3763.22,0.0,3940.13,599046.93,173385.43,269976.76,10798.07,264092.77999999997,1431620.5511019998,0.7411,0,3069.988,345.57,Pacífico Pacífico Grupo Industrial S.A.,Industrial,ES,MAN Industrial Parts,Coreia do Sul,17,Alta
606,129,44,FOB,Marítimo,2023-12-15,2024-01-28,2024-01-27,Entregue,5.3271,44,43,-1,0,0,2023,12,4,2023-12,42170.86,4185.13,0.0,4061.25,10349.1,12583.72,10364.65,627.01,18018.48,95986.24480799999,0.4393,0,710.4540000000001,59.36,Porto Star Trading Ltda,Varejo,CE,3M Supply Chain,China,38,Alta
607,120,45,CIF,Aéreo,2023-12-02,2023-12-09,2023-12-19,Atrasado,5.383,7,17,10,1,0,2023,12,4,2023-12,186526.87999999998,4043.29,0.0,1501.37,25699.09,89981.76,61041.37,4260.0,115201.40000000001,620129.1362000001,0.3008,0,4799.906999999999,38.86,Apex Horizonte Importações S.A.,Automotivo,MS,Honeywell Components,Itália,16,Alta
610,9,15,FOB,Marítimo,2024-11-17,2024-12-15,2024-12-15,Entregue,5.6384,28,28,0,0,0,2024,11,4,2024-11,98336.0,2353.09,0.0,1755.01,28084.03,34035.77,29870.37,2237.73,41301.94,232876.858496,0.4223,1,749.29,131.24,Âncora Uni Logística e Comércio Eireli,Eletrônico,MT,Infosys Supply Chain,China,60,Média
613,49,26,FOB,Marítimo,2024-10-22,2024-12-01,2024-11-30,Entregue,5.4678,40,39,-1,0,0,2024,10,4,2024-10,157728.72,2637.73,0.0,3735.74,49491.59,60052.89,37370.44,4440.33,80546.16,440410.29364800005,0.3581,0,424.02599999999995,371.98,Pro Âncora Exportações e Importações Ltda,Varejo,MG,Xiaomi Industrial,China,40,Alta
614,152,19,FOB,Marítimo,2023-03-21,2023-04-27,2023-04-25,Desembaraçado,5.0068,37,35,-2,0,0,2023,3,1,2023-03,1439692.48,877.44,0.0,4015.6,302487.47,712962.58,375364.55,43984.84,832594.67,4168634.9937560004,0.3454,0,19256.184999999998,74.77,Apex Solar Indústria e Comércio Ltda,Automotivo,MG,Samsung Industrial Korea,Coreia do Sul,32,Média
617,183,69,FOB,Marítimo,2023-10-06,2023-11-07,2023-11-06,Entregue,5.3464,32,31,-1,0,0,2023,10,4,2023-10,646062.02,1722.38,6825.11,1203.46,171193.8,275377.83,172945.12,16794.32,371736.48,1987451.916672,0.3251,0,9139.347,70.69,Nacional Nacional Indústria e Comércio Ltda,Varejo,SP,Leoni Wire Systems,China,32,Alta
619,150,48,CIF,Marítimo,2024-06-28,2024-08-06,2024-08-16,Atrasado,5.3559,39,49,10,1,0,2024,6,2,2024-06,107440.47,3051.22,0.0,4332.78,8881.42,45118.38,43981.91,2074.76,47436.53,254065.311027,0.4229,0,696.4369999999999,154.27,Real Horizonte Grupo Industrial S.A.,Automotivo,CE,Parker Hannifin Corp,China,39,Média
620,199,32,EXW,Marítimo,2024-09-01,2024-10-19,2024-10-17,Entregue,5.4435,48,46,-2,0,0,2024,9,3,2024-09,2819459.43,1525.81,0.0,2403.77,1231810.36,923545.48,595702.04,64471.97,1161096.78,6320430.321930001,0.4461,0,24900.864,113.23,Pro Horizonte Trading Ltda,Varejo,DF,Hanoi Parts Ltd,Alemanha,85,Baixa
624,67,42,CIF,Aéreo,2023-07-14,2023-07-29,2023-08-12,Atrasado,5.1276,15,29,14,1,1,2023,7,3,2023-07,74104.47,1610.74,0.0,1547.53,15826.43,29041.73,24899.17,1178.87,31711.199999999997,162602.34912,0.4557,0,338.7,218.79,Apex Star Tecnologia e Comércio Ltda,Varejo,PE,Daewoo Components,Coreia do Sul,77,Baixa
625,118,39,FOB,Marítimo,2024-09-19,2024-11-15,2024-11-15,Desembaraçado,5.671,57,57,0,0,0,2024,9,3,2024-09,359775.07,728.05,0.0,2720.09,78986.38,165811.46,101138.07,10391.02,191134.75,1083925.16725,0.3319,1,4310.842000000001,83.46,Sul Inter Trading Ltda,Varejo,MT,Honda Mexico Industrial,Japão,36,Alta
627,102,42,FOB,Marítimo,2023-01-02,2023-02-20,2023-02-28,Atrasado,5.0955,49,57,8,1,0,2023,1,1,2023-01,69201.86,515.4,0.0,2375.89,16738.68,27975.58,20696.05,900.26,31850.06,162291.98073,0.4264,0,940.168,73.61,Prime Âncora Trading Ltda,Industrial,SC,Daewoo Components,Coreia do Sul,77,Baixa
629,164,3,CIF,Marítimo,2023-06-20,2023-08-18,2023-08-17,Desembaraçado,4.9998,59,58,-1,0,0,2023,6,2,2023-06,2434015.54,3613.41,0.0,1424.81,109444.28,959643.44,1305787.38,54102.22,1473543.56,7367423.091287999,0.3304,0,41905.894,58.08,Plus Global Distribuidora Nacional S.A.,Industrial,BA,Shanghai Global Trade,EUA,40,Média
630,70,41,FOB,Aéreo,2024-05-31,2024-06-06,2024-06-05,Desembaraçado,5.312,6,5,-1,0,0,2024,5,2,2024-05,1178863.1300000001,3525.15,0.0,4288.06,544590.05,342805.52,266910.91,16743.44,381051.59,2024146.0460800002,0.5824,0,4060.5220000000004,290.32,Horizonte Continental Comércio Exterior Ltda,Industrial,RS,Kia Supply Chain Korea,China,39,Alta
632,5,44,FOB,Marítimo,2023-10-02,2023-11-20,2023-12-01,Atrasado,5.2845,49,60,11,1,1,2023,10,4,2023-10,262158.24,3487.94,0.0,3486.0,72706.96,80404.77,98938.34,3134.23,105331.61,556624.893045,0.471,0,2589.765,101.23,Alfa Apex Exportações e Importações Ltda,Industrial,PR,3M Supply Chain,China,38,Alta
633,27,32,CIF,Marítimo,2024-08-20,2024-10-14,2024-10-21,Atrasado,5.647,55,62,7,1,0,2024,8,3,2024-08,586119.8,3571.85,0.0,2837.55,52531.55,237486.88,272841.02,16850.95,254877.31,1439292.1695700001,0.4072,1,2825.843,207.41,Horizonte Tech Grupo Industrial S.A.,Eletrônico,MG,Hanoi Parts Ltd,Alemanha,85,Baixa
634,50,67,CIF,Marítimo,2024-02-13,2024-03-31,2024-03-29,Entregue,5.3942,47,45,-2,0,0,2024,2,1,2024-02,22959.12,4392.59,0.0,3589.77,749.94,5442.05,8422.72,362.05,7974.02,43013.458684,0.5338,0,81.2,282.75,Âncora Titan Comércio Exterior Ltda,Automotivo,MT,Webasto Group GmbH,EUA,40,Alta
635,44,58,FOB,Marítimo,2024-01-21,2024-03-08,2024-03-14,Atrasado,5.5112,47,53,6,1,0,2024,1,1,2024-01,141875.55,896.6,0.0,3029.17,43331.77,55013.94,37632.69,1971.38,63773.299999999996,351467.41095999995,0.4037,1,233.61900000000003,607.29,Norte Real Indústria e Comércio Ltda,Industrial,GO,Michelin Tire Supply,China,18,Alta
637,102,81,FOB,Marítimo,2023-04-26,2023-06-09,2023-06-07,Entregue,5.1594,44,42,-2,0,0,2023,4,2,2023-04,824012.13,2429.11,0.0,3542.31,252669.84,369513.7,171812.93,24044.24,404264.44,2085761.951736,0.3951,0,18428.047,44.72,Prime Âncora Trading Ltda,Industrial,SC,Methode Electronics,China,35,Média
639,150,44,CIF,Marítimo,2024-05-12,2024-06-23,2024-06-21,Entregue,5.6055,42,40,-2,0,0,2024,5,2,2024-05,81883.81,2984.68,0.0,2800.54,3296.26,42102.56,28360.97,2338.8,45186.87,253294.99978500002,0.3233,1,129.133,634.1,Real Horizonte Grupo Industrial S.A.,Automotivo,CE,3M Supply Chain,China,38,Alta
640,55,80,FOB,Aéreo,2024-03-10,2024-03-20,2024-03-18,Entregue,5.4841,10,8,-2,0,0,2024,3,1,2024-03,799418.7000000001,4379.75,0.0,4271.62,384345.92,187361.64,207689.73,11370.04,269776.38,1479480.6455579998,0.5403,0,2297.014,348.03,Capital Trans Grupo Industrial S.A.,Industrial,MS,Sensata Technologies,Itália,15,Alta
641,106,62,FOB,Marítimo,2024-10-26,2024-12-11,2024-12-10,Entregue,5.7236,46,45,-1,0,0,2024,10,4,2024-10,3155787.59,1212.78,0.0,4766.43,888126.63,1272064.88,923257.31,66359.56,1392150.25,7968111.1709,0.3961,1,9402.569,335.63,Capital Nacional Grupo Industrial S.A.,Automotivo,DF,ZF Friedrichshafen AG,Índia,41,Média
643,144,12,FOB,Aéreo,2023-04-08,2023-04-22,2023-05-01,Atrasado,5.145,14,23,9,1,0,2023,4,2,2023-04,1184802.28,1794.69,0.0,3420.27,494679.41,301351.28,357273.61,26283.02,466141.84,2398299.7668,0.494,0,21407.404,55.35,Alfa Inter Soluções Industriais S.A.,Varejo,GO,Mercedes Supply GmbH,EUA,51,Média
644,30,23,CIF,Marítimo,2023-07-14,2023-08-12,2023-08-10,Entregue,5.2663,29,27,-2,0,0,2023,7,3,2023-07,57919.329999999994,2909.38,0.0,3461.79,5154.05,25880.14,18450.35,2063.62,35210.479999999996,185428.950824,0.3124,0,187.01299999999998,309.71,Horizonte Solar Comércio Exterior Ltda,Eletrônico,MS,Haier Global Trade,Taiwan,28,Alta
645,92,5,CIF,Marítimo,2023-09-11,2023-11-07,2023-11-05,Entregue,5.3685,57,55,-2,0,0,2023,9,3,2023-09,37027.659999999996,3946.61,2730.44,2910.65,1076.7,13438.05,12133.26,791.95,19526.68,104828.98158,0.3532,0,46.08,803.55,Solar Horizonte Trading Ltda,Eletrônico,MG,General Motors Supply,Índia,27,Alta
646,65,30,FOB,Marítimo,2023-05-30,2023-07-26,2023-07-24,Entregue,5.2782,57,55,-2,0,0,2023,5,2,2023-05,793871.04,751.72,0.0,3427.45,208435.34,309283.77,259423.9,12548.86,325859.96,1719954.0408720002,0.4616,0,11583.878999999999,68.53,Terra Ômega Importações S.A.,Varejo,DF,Midea Industrial,Alemanha,87,Baixa
647,149,84,CIF,Marítimo,2023-01-18,2023-03-15,2023-03-14,Desembaraçado,4.9973,56,55,-1,0,0,2023,1,1,2023-01,153892.08000000002,1727.97,0.0,2117.68,10983.73,69716.78,65540.58,3805.34,89591.11,447713.654003,0.3437,0,364.71900000000005,421.95,Nacional Star Distribuidora Nacional S.A.,Industrial,DF,Dorman Products,China,39,Alta
648,32,33,CIF,Marítimo,2024-06-07,2024-07-05,2024-07-05,Entregue,5.4947,28,28,0,0,0,2024,6,2,2024-06,393900.91000000003,801.07,0.0,4089.82,24809.18,174182.67,179226.67,10791.5,219624.72,1206771.948984,0.3264,0,2107.434,186.91,Norte Norte Distribuidora Nacional S.A.,Eletrônico,PR,Ho Chi Minh Trade,China,32,Alta
649,16,76,CIF,Marítimo,2023-09-07,2023-10-29,2023-10-27,Entregue,5.3466,52,50,-2,0,0,2023,9,3,2023-09,465523.28,1655.9,0.0,4597.41,54681.95,237166.25,150121.33,17300.44,300281.28,1605483.891648,0.29,0,19611.624999999996,23.74,Delta Meridian Exportações e Importações Ltda,Industrial,RJ,BorgWarner Inc Supply,EUA,34,Alta
650,142,36,FOB,Aéreo,2023-08-11,2023-08-26,2023-08-25,Entregue,5.3562,15,14,-1,0,0,2023,8,3,2023-08,347938.52,927.27,0.0,3995.06,147283.48,101334.24,90075.01,4323.46,112275.5,601370.0331,0.5786,0,1314.456,264.7,Alfa Corp Indústria e Comércio Ltda,Industrial,SP,Ferrari Industrial,China,18,Alta
651,151,66,FOB,Marítimo,2023-01-29,2023-02-24,2023-02-22,Entregue,4.9111,26,24,-2,0,0,2023,1,1,2023-01,166210.13,1166.66,0.0,4102.33,41919.33,68387.73,48135.25,2498.83,83115.23,408187.206053,0.4072,0,2897.752,57.36,Brasil Titan Trading Ltda,Industrial,AM,Knorr-Bremse AG,China,22,Alta
656,101,12,CIF,Marítimo,2024-10-21,2024-11-22,2024-11-25,Atrasado,5.5697,32,35,3,1,0,2024,10,4,2024-10,470731.10000000003,923.95,0.0,4743.29,34061.18,201321.72,220153.89,9527.07,219583.94,1223016.670618,0.3849,1,4046.5389999999998,116.33,Porto Net Distribuidora Nacional S.A.,Eletrônico,PR,Mercedes Supply GmbH,EUA,51,Média
658,158,88,FOB,Marítimo,2023-04-29,2023-06-20,2023-06-20,Entregue,5.2448,52,52,0,0,0,2023,4,2,2023-04,191417.2,3977.76,0.0,3522.18,52552.45,69492.96,57368.79,4503.06,85191.54000000001,446812.58899200003,0.4284,0,3198.069,59.85,Inter Âncora Distribuidora Nacional S.A.,Automotivo,GO,Traton Group Parts,China,15,Alta
659,158,78,FOB,Aéreo,2023-06-05,2023-06-19,2023-06-19,Entregue,5.2592,14,14,0,0,0,2023,6,2,2023-06,123106.02,2731.83,0.0,1889.69,45857.32,36704.3,32788.95,3133.93,50732.11,266810.312912,0.4614,0,215.69600000000003,570.74,Inter Âncora Distribuidora Nacional S.A.,Automotivo,GO,Aptiv Components,Índia,37,Alta
660,180,14,FOB,Aéreo,2024-05-17,2024-05-29,2024-05-27,Entregue,5.5238,12,10,-2,0,0,2024,5,2,2024-05,1507075.61,2227.97,0.0,3009.55,629233.05,424175.53,428735.31,19694.2,427965.37,2363995.110806,0.6375,1,3499.23,430.69,Corp Nacional Distribuidora Nacional S.A.,Industrial,DF,Mahindra Parts Ltd,México,41,Média
661,73,15,FOB,Aéreo,2024-01-24,2024-02-02,2024-02-10,Atrasado,5.2236,9,17,8,1,0,2024,1,1,2024-01,429384.53,2388.42,0.0,3513.86,235829.98,108802.74,70487.56,8361.97,163880.81,856047.7991160001,0.5016,0,2457.35,174.73,Beta Nexus Logística e Comércio Eireli,Varejo,ES,Infosys Supply Chain,China,60,Média
664,25,54,FOB,Aéreo,2023-06-08,2023-06-17,2023-06-16,Entregue,5.2502,9,8,-1,0,0,2023,6,2,2023-06,320878.07,1996.9,0.0,1339.03,161472.55,71511.2,80977.12,3581.27,80543.2,422867.90864000004,0.7588,0,133.23899999999998,2408.29,Real Apex Distribuidora Nacional S.A.,Automotivo,MT,Philips Industrial,China,34,Média
665,33,36,FOB,Aéreo,2024-06-17,2024-07-02,2024-07-02,Entregue,5.3524,15,15,0,0,0,2024,6,2,2024-06,250652.37,2945.13,0.0,2919.67,102165.92,89305.19,48086.85,5229.61,95556.41,511456.12888400006,0.4901,0,2667.4559999999997,93.97,Multi Real Trading Ltda,Eletrônico,MT,Ferrari Industrial,China,18,Alta
666,80,54,EXW,Marítimo,2024-10-03,2024-11-27,2024-11-25,Desembaraçado,5.5926,55,53,-2,0,0,2024,10,4,2024-10,2603680.3,1834.8,0.0,3112.75,901859.81,1049412.58,603399.13,44061.23,1064119.58,5951195.1631080005,0.4375,1,4831.6849999999995,538.88,Nexus Trans Soluções Industriais S.A.,Automotivo,RJ,Philips Industrial,China,34,Média
668,25,13,CIF,Marítimo,2023-11-01,2023-12-25,2023-12-25,Entregue,5.3107,54,54,0,0,0,2023,11,4,2023-11,244816.34,2889.15,0.0,2374.53,15645.51,100775.22,117116.46,6015.47,135988.04,722191.684028,0.339,0,1166.685,209.84,Real Apex Distribuidora Nacional S.A.,Automotivo,MT,Tata Motors Components,EUA,38,Média
670,96,92,FOB,Marítimo,2023-05-27,2023-07-24,2023-07-22,Entregue,5.1907,58,56,-2,0,0,2023,5,2,2023-05,110066.34,3815.6,0.0,1402.88,26451.85,41423.35,33840.02,3132.64,61399.47,318706.228929,0.3454,0,848.556,129.71,Net Pro Comércio Exterior Ltda,Eletrônico,MS,Cummins Supply Chain,Alemanha,86,Baixa
671,141,31,CIF,Aéreo,2023-10-17,2023-10-29,2023-10-28,Desembaraçado,4.9451,12,11,-1,0,0,2023,10,4,2023-10,457915.89,4222.07,5963.34,2900.29,92668.57,181536.32,163278.13,7347.17,207649.09,1026845.514959,0.4459,0,3173.9220000000005,144.27,Atlas Âncora Trading Ltda,Industrial,MG,Vietnam Manufacturing Co.,Alemanha,60,Média
672,60,63,CIF,Marítimo,2023-11-02,2023-12-15,2023-12-14,Entregue,5.339,43,42,-1,0,0,2023,11,4,2023-11,168299.74,1128.21,0.0,3129.86,17636.09,69151.29,72986.93,4267.36,87633.32,467874.2954800001,0.3597,0,117.99,1426.39,Solar Continental Soluções Industriais S.A.,Eletrônico,GO,Schaeffler Group,EUA,18,Alta
673,134,32,FOB,Marítimo,2023-04-05,2023-05-01,2023-04-30,Desembaraçado,5.2099,26,25,-1,0,0,2023,4,2,2023-04,2360163.51,3200.43,0.0,1815.49,658921.74,885327.46,772937.99,37960.4,1220256.03,6357411.890697001,0.3712,0,31139.556,75.79,Plus Group Trading Ltda,Varejo,AM,Hanoi Parts Ltd,Alemanha,85,Baixa
674,60,23,EXW,Marítimo,2024-08-05,2024-09-11,2024-09-09,Desembaraçado,5.3581,37,35,-2,0,0,2024,8,3,2024-08,511023.56,5026.82,0.0,3460.46,183981.04,145143.46,166769.75,6642.03,192422.75,1031020.3367750001,0.4956,0,2917.809,175.14,Solar Continental Soluções Industriais S.A.,Eletrônico,GO,Haier Global Trade,Taiwan,28,Alta
676,130,11,CIF,Marítimo,2024-06-10,2024-08-03,2024-08-08,Atrasado,5.6488,54,59,5,1,0,2024,6,2,2024-06,1915775.94,2292.95,0.0,2897.82,240419.97,849168.83,791393.53,29602.84,1197209.2000000002,6762795.328960001,0.2833,1,35147.381,54.51,Nacional Atlântico Comércio Exterior Ltda,Varejo,DF,Bosch Industrial GmbH,China,70,Baixa
677,178,31,FOB,Marítimo,2023-06-30,2023-08-12,2023-08-11,Entregue,5.1421,43,42,-1,0,0,2023,6,2,2023-06,60319.52,2253.44,0.0,3876.06,17210.1,18246.03,17440.16,1293.73,27620.43,142027.013103,0.4247,0,1131.793,53.3,Âncora Horizonte Grupo Industrial S.A.,Varejo,DF,Vietnam Manufacturing Co.,Alemanha,60,Média
678,73,28,CIF,Aéreo,2023-08-03,2023-08-18,2023-09-01,Atrasado,5.186,15,29,14,1,1,2023,8,3,2023-08,1050066.78,1925.63,0.0,4100.8,224201.19,369894.35,437678.64,12266.17,482991.23,2504792.51878,0.4192,0,8993.743999999999,116.76,Beta Nexus Logística e Comércio Eireli,Varejo,ES,BYD Battery Systems,Coreia do Sul,32,Alta
679,190,7,FOB,Marítimo,2023-06-21,2023-07-31,2023-07-30,Entregue,5.1564,40,39,-1,0,0,2023,6,2,2023-06,2979676.6199999996,1312.7,0.0,2957.99,785978.7,1294604.63,853209.25,41613.35,1442269.32,7436917.521648,0.4007,0,40218.134,74.09,Âncora Vega Importações S.A.,Varejo,RJ,American Industrial Parts,EUA,38,Alta
681,103,40,FOB,Marítimo,2024-02-25,2024-04-17,2024-04-19,Atrasado,5.4427,52,54,2,1,0,2024,2,1,2024-02,699351.03,2208.5,4215.93,3125.81,119407.58,269704.57,286881.76,13806.88,277107.1,1508210.81317,0.4637,0,1971.93,354.65,Corp Global Indústria e Comércio Ltda,Eletrônico,RS,Hyundai Global Parts,China,60,Média
682,52,93,FOB,Marítimo,2023-04-26,2023-06-20,2023-07-09,Atrasado,5.3038,55,74,19,1,1,2023,4,2,2023-04,108563.63,2419.68,0.0,1234.71,22756.4,51555.31,27120.15,3477.38,57975.67999999999,307491.4115839999,0.3531,0,2673.576,40.61,Net Apex Comércio Exterior Ltda,Automotivo,DF,Perkins Engines Ltd,China,51,Média
685,62,99,EXW,Marítimo,2024-08-16,2024-09-18,2024-09-27,Atrasado,5.3799,33,42,9,1,0,2024,8,3,2024-08,288760.44,3620.2,0.0,5628.59,96484.82,107855.65,68857.95,6313.23,137794.39,741320.0387610001,0.3895,0,11293.951,25.57,Group Horizonte Importações S.A.,Eletrônico,PR,Honeywell Aerospace,China,15,Alta
687,86,5,FOB,Aéreo,2023-06-24,2023-07-08,2023-07-06,Entregue,5.2017,14,12,-2,0,0,2023,6,2,2023-06,248448.45,2850.64,0.0,4399.17,100555.66,79156.49,57916.86,3569.63,105850.62,550603.170054,0.4512,0,2570.726,96.65,Meridian Federal Soluções Industriais S.A.,Eletrônico,RS,General Motors Supply,Índia,27,Alta
688,149,79,FOB,Marítimo,2024-10-03,2024-11-06,2024-11-05,Desembaraçado,5.5355,34,33,-1,0,0,2024,10,4,2024-10,1171791.97,2938.37,0.0,4045.07,282532.15,359763.95,503459.62,19052.81,462619.26,2560828.91373,0.4576,1,11081.186000000002,105.75,Nacional Star Distribuidora Nacional S.A.,Industrial,DF,Lear Corporation Parts,EUA,23,Alta
690,133,65,FOB,Marítimo,2024-10-10,2024-11-06,2024-11-06,Desembaraçado,5.6312,27,27,0,0,0,2024,10,4,2024-10,809612.84,3317.09,0.0,2674.56,164283.83,270946.88,344495.99,23894.49,370620.74,2087039.511088,0.3879,1,13535.478,59.81,Net Atlas Importações S.A.,Eletrônico,MT,Hella Automotive,EUA,48,Média
692,181,82,FOB,Marítimo,2024-11-07,2024-12-19,2024-12-20,Atrasado,5.7118,42,43,1,1,0,2024,11,4,2024-11,251624.84,3396.79,0.0,2776.95,46524.44,88936.78,104433.45,5556.43,97195.73,555162.570614,0.4532,1,7861.146000000001,32.01,Solar Inter Exportações e Importações Ltda,Eletrônico,DF,Stoneridge Components,China,23,Alta
693,173,32,EXW,Marítimo,2023-01-05,2023-02-25,2023-03-16,Atrasado,4.9582,51,70,19,1,1,2023,1,1,2023-01,622297.92,2721.56,0.0,3191.12,201247.59,198146.07,204404.2,12587.38,230482.22,1142776.943204,0.5445,0,2068.345,300.87,Global Vega Importações S.A.,Varejo,RJ,Hanoi Parts Ltd,Alemanha,85,Baixa
696,52,82,CIF,Marítimo,2023-07-06,2023-07-31,2023-07-31,Entregue,5.2095,25,25,0,0,0,2023,7,3,2023-07,129265.78,827.8,3162.8,3290.16,8611.67,48329.15,62049.93,2994.27,63061.95,328521.228525,0.3935,0,5980.987,21.61,Net Apex Comércio Exterior Ltda,Automotivo,DF,Stoneridge Components,China,23,Alta
698,141,64,CIF,Aéreo,2024-02-21,2024-02-27,2024-03-17,Atrasado,5.3621,6,25,19,1,1,2024,2,1,2024-02,41357.53,2593.48,6028.06,3497.5,5553.46,11432.68,11376.55,875.8,14860.82,79685.202922,0.519,0,69.78399999999999,592.65,Atlas Âncora Trading Ltda,Industrial,MG,Mahle Industrial GmbH,Japão,67,Baixa
702,187,86,EXW,Marítimo,2024-09-02,2024-10-14,2024-10-19,Atrasado,5.6788,42,47,5,1,0,2024,9,3,2024-09,1747810.51,5918.66,0.0,4298.74,670363.01,525064.66,507057.19,35108.25,717479.87,4074424.6857559998,0.429,1,5014.067999999999,348.58,Terra Atlântico Grupo Industrial S.A.,Varejo,AM,Modine Thermal,Alemanha,71,Baixa
703,200,49,FOB,Marítimo,2023-01-17,2023-03-10,2023-03-12,Atrasado,5.0096,52,54,2,1,0,2023,1,1,2023-01,74617.75,1752.32,0.0,3903.09,15373.05,33592.25,17955.79,2041.25,39504.16,197900.03993600002,0.377,0,17.8,4192.01,Brasil Solar Exportações e Importações Ltda,Industrial,CE,Emerson Electric Supply,China,72,Baixa
704,88,45,CIF,Marítimo,2023-04-05,2023-05-09,2023-05-07,Entregue,5.1653,34,32,-2,0,0,2023,4,2,2023-04,411529.7,3175.74,0.0,3624.0,35096.24,178649.82,182684.77,8299.13,208191.90999999997,1075373.672723,0.3827,0,1490.502,276.1,Alfa Horizonte Soluções Industriais S.A.,Eletrônico,BA,Honeywell Components,Itália,16,Alta
705,69,32,FOB,Marítimo,2024-06-14,2024-07-14,2024-07-25,Atrasado,5.4693,30,41,11,1,1,2024,6,2,2024-06,1746481.68,2837.97,7701.39,3117.5,355032.56,775032.62,545380.23,57379.41,1053827.9600000002,5763701.261628001,0.303,0,15635.237000000001,111.7,Trans Group Indústria e Comércio Ltda,Varejo,MG,Hanoi Parts Ltd,Alemanha,85,Baixa
706,8,77,CIF,Aéreo,2023-09-08,2023-09-16,2023-09-14,Entregue,5.2935,8,6,-2,0,0,2023,9,3,2023-09,1128387.33,1760.6,6009.25,1352.15,288034.53,459001.0,337892.49,34337.31,546106.55,2890815.022425,0.3903,0,15293.985,73.78,Pro Corp Importações S.A.,Varejo,RJ,Delphi Technologies,EUA,36,Alta
707,200,87,EXW,Marítimo,2024-11-17,2024-12-18,2024-12-16,Entregue,5.5464,31,29,-2,0,0,2024,11,4,2024-11,88901.44,5883.51,0.0,1759.91,21262.48,28346.59,30255.91,1393.04,30447.57,168874.402248,0.5264,1,1639.44,54.23,Brasil Solar Exportações e Importações Ltda,Industrial,CE,Wabash National,EUA,26,Alta
708,152,99,CIF,Marítimo,2023-06-03,2023-07-20,2023-07-19,Entregue,5.2116,47,46,-1,0,0,2023,6,2,2023-06,1178066.07,1326.34,3271.41,3709.78,74916.05,615270.78,437888.73,41682.98,724824.29,3777494.269764,0.3119,0,28617.906000000003,41.17,Apex Solar Indústria e Comércio Ltda,Automotivo,MG,Honeywell Aerospace,China,15,Alta
709,152,17,CIF,Marítimo,2024-08-05,2024-09-10,2024-09-08,Entregue,5.3504,36,34,-2,0,0,2024,8,3,2024-08,320504.68,4160.05,5769.49,3034.77,33215.58,142429.83,124019.09,7875.87,184705.64,988249.056256,0.3243,0,686.251,467.04,Apex Solar Indústria e Comércio Ltda,Automotivo,MG,Toyota Parts Co.,EUA,80,Baixa
710,139,52,CIF,Marítimo,2023-10-05,2023-11-28,2023-11-28,Entregue,5.1661,54,54,0,0,0,2023,10,4,2023-10,12998.88,2974.73,0.0,3455.87,665.73,3199.78,2499.47,203.3,4604.39,23786.739179000004,0.5465,0,7.735,1680.53,Atlas Meridian Importações S.A.,Eletrônico,RS,Schneider Electric France,Alemanha,31,Alta
